,daily,temp,humidity,precip,windspeed
2017-10-12,63.838,10.6,83.3,0.974,27.8
2017-10-13,93.41,15.1,87.7,5.668,38.7
2017-10-14,128.089,12.4,84.0,0.042,22.1
2017-10-15,132.5,14.4,79.5,0.0,38.5
2017-10-16,67.02,11.6,92.4,5.812,28.6
2017-10-17,68.63,12.5,84.6,1.197,52.9
2017-10-18,138.64600000000002,9.9,87.4,0.387,17.8
2017-10-19,117.818,11.8,91.4,0.903,12.2
2017-10-20,80.477,12.2,90.3,7.293,12.2
2017-10-21,92.846,11.5,88.5,4.375,20.2
2017-10-22,127.13,10.7,84.9,0.726,26.7
2017-10-23,81.94,10.1,90.3,1.834,21.2
2017-10-24,92.7,10.9,87.1,1.002,28.4
2017-10-25,42.435,11.0,84.5,0.169,38.0
2017-10-26,139.583,10.8,81.7,0.008,25.7
2017-10-27,153.864,7.6,82.3,0.01,23.4
2017-10-28,129.95499999999998,12.7,81.7,0.016,37.9
2017-10-29,57.97,7.0,69.8,0.008,19.9
2017-10-30,53.629999999999995,3.7,89.1,0.0,20.5
2017-10-31,87.52,12.1,93.2,1.484,28.8
2017-11-01,37.37,11.8,91.2,1.03,29.1
2017-11-02,92.065,6.1,83.8,0.156,10.4
2017-11-03,15.08,7.9,84.5,0.0,23.1
2017-11-04,119.291,6.9,87.0,0.753,21.7
2017-11-05,29.4,3.6,80.7,0.115,16.3
2017-11-06,69.14,5.2,87.9,0.127,29.1
2017-11-07,72.55,7.4,85.0,3.12,31.3
2017-11-08,90.658,4.5,91.3,0.245,31.3
2017-11-09,27.310000000000002,9.7,74.2,0.726,32.6
2017-11-10,114.365,5.6,78.4,1.641,27.0
2017-11-11,87.661,3.2,83.7,0.04,15.9
2017-11-12,7.65,4.1,70.6,0.032,21.9
2017-11-13,52.387,4.1,81.5,0.036,28.2
2017-11-14,57.83,8.2,89.9,0.408,27.7
2017-11-15,24.790000000000003,5.3,92.7,0.0,20.3
2017-11-16,39.55,6.9,79.6,2.674,29.9
2017-11-17,55.55,5.8,84.8,0.242,27.4
2017-11-19,107.301,2.5,84.6,0.008,15.2
2017-11-20,53.39,5.3,99.3,6.161,12.3
2017-11-21,34.260000000000005,8.4,97.1,5.401,38.6
2017-11-22,28.17,6.6,94.9,8.331,37.1
2017-11-23,51.591,2.9,90.9,6.341,17.5
2017-11-24,41.842,1.0,91.3,0.754,22.8
2017-11-25,83.172,1.9,85.4,0.06,24.8
2017-11-26,13.257,3.5,83.2,0.118,20.9
2017-11-27,47.843,4.6,81.7,1.646,29.0
