,daily,temp,humidity,precip,windspeed
2017-12-14,89.89699999999999,0.9,94.4,1.062,19.7
2017-12-15,58.49,2.5,80.8,1.318,14.2
2017-12-16,29.11,0.1,85.2,0.039,13.4
2017-12-17,64.92,4.0,87.2,1.914,22.3
2017-12-18,97.889,3.5,91.1,0.008,21.0
2017-12-19,152.87,9.5,92.3,0.0,22.7
2017-12-20,75.06,9.7,91.1,0.476,26.2
2017-12-21,128.676,4.8,95.4,0.0,14.9
2017-12-22,108.375,4.6,97.6,0.163,30.3
2017-12-23,148.195,10.9,91.8,0.125,37.3
2017-12-24,88.262,10.9,91.8,0.957,43.1
2017-12-25,25.735999999999997,6.1,96.9,12.152,19.1
2017-12-26,93.27000000000001,1.0,93.7,4.646,13.2
2017-12-27,82.764,0.1,79.4,0.018,24.7
2017-12-28,42.547,0.7,80.1,1.968,18.3
2017-12-29,43.760000000000005,-1.1,95.6,0.137,15.7
2017-12-30,77.25,2.4,94.1,2.224,25.7
2017-12-31,28.7,5.1,88.5,6.633,56.1
2018-01-01,58.18,3.4,92.0,11.374,20.8
2018-01-02,74.17,2.8,93.0,5.191,19.2
2018-01-04,67.735,3.6,97.7,3.794,8.7
2018-01-05,142.06,2.4,97.7,12.284,13.5
2018-01-06,182.787,1.9,79.1,2.001,18.5
2018-01-07,69.767,-3.3,90.1,0.801,6.8
2018-01-08,102.55,-3.4,89.2,5.507,13.2
2018-01-09,100.96,3.4,89.9,0.111,19.7
2018-01-10,183.192,2.7,96.1,0.303,11.4
2018-01-11,202.481,2.3,95.6,0.008,6.1
2018-01-12,241.256,4.1,88.1,0.01,12.1
2018-01-13,97.55,4.5,84.7,0.221,16.4
2018-01-14,92.99,5.8,84.9,1.332,37.2
2018-01-15,148.53,5.1,89.7,5.092,34.7
2018-01-16,160.23,0.6,94.2,1.285,27.5
2018-01-17,73.29299999999999,1.2,90.2,2.018,27.0
2018-01-18,119.27,1.1,93.1,15.759,17.1
2018-01-19,101.1,1.0,93.1,19.919,22.5
2018-01-20,79.56,-1.0,90.7,1.663,17.3
2018-01-21,133.724,-1.6,93.6,20.539,12.9
2018-01-22,210.78,5.1,89.2,1.418,26.0
2018-01-23,103.1,7.7,88.5,6.701,35.1
2018-01-24,257.286,6.6,83.8,15.408,51.2
2018-01-25,97.87,4.3,85.1,2.139,22.5
2018-01-26,156.75,1.9,90.2,0.179,14.6
2018-01-27,58.97,7.8,82.3,2.472,42.1
2018-01-28,63.53,8.9,88.5,0.966,46.4
2018-01-29,109.565,6.1,79.5,7.815,42.2
2018-01-30,152.833,5.1,86.2,0.567,34.2
2018-01-31,104.50800000000001,2.7,88.9,7.516,35.5
2018-02-01,152.67000000000002,4.3,70.9,0.268,25.2
2018-02-02,118.801,4.0,74.3,0.02,17.6
2018-02-03,65.57,2.4,96.4,4.488,5.5
2018-02-04,148.22400000000002,3.2,93.1,1.68,6.0
2018-02-05,50.980000000000004,1.8,84.2,0.0,14.2
2018-02-06,89.39,0.9,80.4,1.135,14.8
2018-02-07,142.397,-0.2,82.2,0.176,25.9
2018-02-08,119.75,5.4,89.4,0.501,24.7
2018-02-09,124.78,2.3,80.3,0.313,20.4
2018-02-10,278.84,4.5,86.0,2.153,26.4
2018-02-11,218.81,1.8,78.1,2.484,25.8
2018-02-12,144.82,1.5,85.8,0.416,26.0
2018-02-13,129.396,2.9,79.2,2.023,22.5
2018-02-14,89.085,3.1,78.7,1.435,28.5
2018-02-15,140.89,3.7,80.3,0.803,41.3
2018-02-16,91.56,4.5,82.5,0.678,24.9
2018-02-17,54.06,4.6,86.5,1.049,23.9
2018-02-18,88.646,2.7,96.1,0.942,9.8
2018-02-19,86.8,7.0,96.1,4.542,11.8
2018-02-20,78.12,5.8,75.8,0.491,17.9
2018-02-21,45.67,2.2,86.8,0.0,7.8
2018-02-22,135.829,1.9,84.7,0.137,14.5
2018-02-23,110.36,1.9,74.6,0.0,16.2
2018-02-24,178.975,1.9,74.1,0.0,18.7
2018-02-25,41.955999999999996,1.3,77.8,0.0,17.1
2018-02-26,186.746,1.0,74.7,0.173,20.0
2018-02-27,78.53,-0.2,80.5,0.945,25.3
2018-02-28,35.73,-3.3,81.3,0.0,31.3
2018-03-01,116.897,-1.9,85.8,34.125,38.7
2018-03-02,78.92,0.2,83.2,60.714,36.0
2018-03-03,18.74,0.7,80.7,60.831,25.8
2018-03-04,156.76,1.4,87.9,2.182,19.7
2018-03-05,114.189,2.4,98.5,21.82,20.3
2018-03-06,49.68,2.4,97.0,12.199,23.7
2018-03-07,135.556,2.7,91.6,9.018,12.5
2018-03-08,111.56,2.8,86.6,0.775,18.0
2018-03-09,168.39000000000001,3.4,82.1,0.77,28.4
2018-03-10,189.825,3.2,96.3,8.848,24.6
2018-03-11,187.613,5.3,96.2,7.803,8.0
2018-03-12,272.286,5.0,90.8,0.984,7.7
2018-03-13,75.2,5.1,86.3,0.089,11.0
2018-03-14,76.869,5.1,81.1,0.0,26.3
