,daily,temp,humidity,precip,windspeed
2018-03-09,19.31,3.4,82.1,0.77,28.4
2018-03-10,39.458,3.2,96.3,8.848,24.6
2018-03-11,35.379999999999995,5.3,96.2,7.803,8.0
2018-03-12,53.0,5.0,90.8,0.984,7.7
2018-03-13,28.919999999999998,5.1,86.3,0.089,11.0
2018-03-14,12.27,5.1,81.1,0.0,26.3
2018-03-15,35.03,5.3,86.6,4.673,34.8
2018-03-16,92.758,3.7,88.9,10.03,33.1
2018-03-17,41.445,0.7,72.4,0.561,38.3
2018-03-19,27.103,2.3,69.8,0.122,22.9
2018-03-20,31.15,2.9,67.1,0.0,12.1
2018-03-21,17.06,5.9,82.8,0.026,36.1
2018-03-22,28.42,7.9,79.1,0.07,29.4
2018-03-23,68.67099999999999,7.2,80.4,9.409,37.7
2018-03-24,47.17,5.3,76.5,0.026,22.7
2018-03-25,7.205,5.5,76.0,0.073,22.6
2018-03-26,18.543,4.4,73.5,0.01,12.9
2018-03-27,33.0,5.9,89.0,2.585,21.2
2018-03-28,114.113,4.6,82.1,1.282,21.4
2018-03-29,13.521,2.4,86.9,0.172,25.1
2018-03-30,5.722,3.2,91.6,1.669,27.1
2018-03-31,40.14,3.3,88.5,3.36,26.1
2018-04-03,23.17,2.6,95.4,15.423,24.3
2018-04-04,23.251,1.6,96.1,11.28,20.2
2018-04-05,30.869,3.9,75.1,8.366,26.3
2018-04-06,34.303,6.5,79.1,0.661,24.1
2018-04-07,6.679,9.0,82.5,1.533,15.4
2018-04-09,48.984,7.7,90.5,0.184,16.1
2018-04-10,42.385000000000005,5.5,96.1,1.759,28.5
2018-04-11,13.35,5.8,93.3,0.325,23.1
2018-04-12,24.093,5.8,90.6,0.095,28.0
2018-04-13,38.49,5.9,96.4,3.362,18.9
2018-04-15,17.03,8.2,87.2,0.205,24.0
2018-04-16,35.050000000000004,9.9,80.4,2.432,25.7
2018-04-17,38.739000000000004,11.8,75.6,2.663,36.0
2018-04-18,16.547,13.0,78.9,0.341,22.7
2018-04-19,11.515,14.0,75.9,0.0,23.6
2018-04-20,26.006,11.3,76.0,0.101,27.9
2018-04-21,8.95,10.2,74.6,0.0,15.4
2018-04-22,11.52,10.2,79.8,0.331,27.5
2018-04-23,32.31,9.8,80.6,0.765,35.6
2018-04-24,26.2,9.4,75.7,1.015,31.8
2018-04-25,36.6,8.1,79.5,0.737,32.0
2018-04-26,15.831,8.3,76.2,0.738,34.9
2018-04-27,21.25,7.2,74.3,1.516,17.5
2018-04-28,16.97,6.8,82.3,1.19,17.5
2018-04-30,14.14,6.4,72.9,0.111,15.1
2018-05-01,21.45,6.6,77.4,0.08,30.9
2018-05-02,37.14,8.5,75.1,4.352,25.5
2018-05-03,12.77,8.2,82.4,0.239,24.9
2018-05-04,22.34,11.9,85.4,0.337,28.2
2018-05-05,5.25,12.9,83.9,0.0,24.7
2018-05-06,31.491999999999997,14.6,76.6,0.0,24.5
2018-05-07,34.294,13.7,76.2,0.0,21.1
