,daily,temp,humidity,precip,windspeed
2017-11-16,14.69,6.9,79.6,2.674,29.9
2017-11-17,21.840000000000003,5.8,84.8,0.242,27.4
2017-11-18,69.939,5.0,70.2,0.073,26.4
2017-11-19,39.39,2.5,84.6,0.008,15.2
2017-11-20,35.897,5.3,99.3,6.161,12.3
2017-11-21,43.46,8.4,97.1,5.401,38.6
2017-11-22,102.88,6.6,94.9,8.331,37.1
2017-11-23,31.064,2.9,90.9,6.341,17.5
2017-11-24,34.212999999999994,1.0,91.3,0.754,22.8
2017-11-25,45.939,1.9,85.4,0.06,24.8
2017-11-26,15.68,3.5,83.2,0.118,20.9
2017-11-27,50.989999999999995,4.6,81.7,1.646,29.0
2017-11-28,32.89,3.8,76.0,0.01,17.4
2017-11-29,38.092999999999996,2.8,70.2,0.008,16.8
2017-11-30,39.5,1.8,69.6,0.0,18.6
2017-12-02,25.95,6.2,91.3,0.345,18.3
2017-12-03,63.14,6.1,83.8,0.146,15.3
2017-12-04,85.529,7.1,88.1,0.008,20.0
2017-12-05,68.988,8.0,88.2,0.018,33.5
2017-12-06,18.49,10.2,85.6,2.081,40.3
2017-12-07,34.599000000000004,6.2,80.3,7.161,42.1
2017-12-08,47.086,0.8,70.4,0.028,25.3
2017-12-09,62.330999999999996,-0.4,79.2,0.0,18.7
2017-12-10,20.8,-5.1,90.1,0.0,8.8
2017-12-11,32.45,-2.5,88.9,0.555,10.3
2017-12-12,26.932000000000002,-0.4,91.0,0.15,18.2
2017-12-13,31.57,2.7,92.3,4.053,27.2
2017-12-14,31.919999999999998,0.9,94.4,1.062,19.7
2017-12-15,53.471999999999994,2.5,80.8,1.318,14.2
2017-12-16,45.55,0.1,85.2,0.039,13.4
2017-12-17,28.189999999999998,4.0,87.2,1.914,22.3
2017-12-18,33.057,3.5,91.1,0.008,21.0
2017-12-19,32.46,9.5,92.3,0.0,22.7
2017-12-20,25.42,9.7,91.1,0.476,26.2
2017-12-21,42.650999999999996,4.8,95.4,0.0,14.9
2017-12-22,53.669,4.6,97.6,0.163,30.3
2017-12-23,6.69,10.9,91.8,0.125,37.3
2017-12-24,4.19,10.9,91.8,0.957,43.1
2017-12-25,8.85,6.1,96.9,12.152,19.1
2017-12-26,33.632999999999996,1.0,93.7,4.646,13.2
2017-12-27,39.613,0.1,79.4,0.018,24.7
2017-12-28,26.53,0.7,80.1,1.968,18.3
2017-12-29,4.87,-1.1,95.6,0.137,15.7
2017-12-30,13.530000000000001,2.4,94.1,2.224,25.7
2017-12-31,19.09,5.1,88.5,6.633,56.1
2018-01-01,8.27,3.4,92.0,11.374,20.8
2018-01-02,3.779,2.8,93.0,5.191,19.2
2018-01-03,21.1,4.2,94.1,9.164,21.6
2018-01-04,19.939999999999998,3.6,97.7,3.794,8.7
2018-01-05,30.326999999999998,2.4,97.7,12.284,13.5
2018-01-06,17.201999999999998,1.9,79.1,2.001,18.5
2018-01-07,24.5,-3.3,90.1,0.801,6.8
2018-01-08,42.61,-3.4,89.2,5.507,13.2
2018-01-09,37.23,3.4,89.9,0.111,19.7
2018-01-10,40.6,2.7,96.1,0.303,11.4
2018-01-11,45.83,2.3,95.6,0.008,6.1
2018-01-12,30.880000000000003,4.1,88.1,0.01,12.1
2018-01-13,12.969999999999999,4.5,84.7,0.221,16.4
2018-01-14,20.67,5.8,84.9,1.332,37.2
2018-01-15,13.012,5.1,89.7,5.092,34.7
2018-01-16,18.126,0.6,94.2,1.285,27.5
2018-01-17,77.584,1.2,90.2,2.018,27.0
2018-01-18,20.769,1.1,93.1,15.759,17.1
2018-01-19,102.692,1.0,93.1,19.919,22.5
2018-01-20,4.16,-1.0,90.7,1.663,17.3
2018-01-21,9.16,-1.6,93.6,20.539,12.9
2018-01-22,8.2,5.1,89.2,1.418,26.0
2018-01-23,47.28,7.7,88.5,6.701,35.1
2018-01-24,45.69,6.6,83.8,15.408,51.2
2018-01-25,27.51,4.3,85.1,2.139,22.5
2018-01-26,31.37,1.9,90.2,0.179,14.6
2018-01-28,23.306,8.9,88.5,0.966,46.4
2018-01-29,11.120000000000001,6.1,79.5,7.815,42.2
2018-01-30,28.958000000000002,5.1,86.2,0.567,34.2
2018-01-31,15.92,2.7,88.9,7.516,35.5
2018-02-01,42.76,4.3,70.9,0.268,25.2
2018-02-02,32.08,4.0,74.3,0.02,17.6
2018-02-03,14.18,2.4,96.4,4.488,5.5
2018-02-04,39.036,3.2,93.1,1.68,6.0
2018-02-05,75.485,1.8,84.2,0.0,14.2
2018-02-06,28.128,0.9,80.4,1.135,14.8
2018-02-07,31.159999999999997,-0.2,82.2,0.176,25.9
2018-02-08,60.86,5.4,89.4,0.501,24.7
2018-02-09,43.07,2.3,80.3,0.313,20.4
