,daily,temp,humidity,precip,windspeed
2019-05-26,125.698,12.4,86.7,8.437,37.9
2019-05-27,32.997,10.0,79.2,5.463,29.0
2019-05-28,114.261,9.2,76.9,1.793,11.3
2019-05-29,61.995,7.7,90.1,1.681,9.6
2019-05-30,73.527,10.8,97.6,13.872,17.1
2019-05-31,104.103,12.0,94.9,5.493,27.6
2019-06-01,57.186,13.7,79.6,2.711,22.1
2019-06-02,92.494,15.0,82.7,6.524,27.2
2019-06-03,32.021,12.5,80.3,0.562,36.8
2019-06-04,78.054,12.3,79.0,0.528,17.0
2019-06-05,63.602000000000004,10.6,96.1,10.554,17.5
2019-06-06,44.318999999999996,12.7,76.9,0.946,20.5
2019-06-07,78.632,10.7,84.3,0.277,21.3
2019-06-08,73.925,11.6,84.6,4.075,13.8
2019-06-13,140.083,9.8,80.0,5.059,18.9
2019-06-14,65.642,11.3,72.8,0.488,17.9
2019-06-15,26.646,13.2,77.3,0.801,16.8
2019-06-16,42.656000000000006,11.9,78.6,0.986,19.9
2019-06-17,57.333,13.5,77.0,2.758,29.9
2019-06-18,53.986,13.5,76.3,0.21,29.4
2019-06-19,66.255,13.4,76.1,0.0,23.0
2019-06-20,75.66199999999999,12.1,77.8,1.864,30.4
2019-06-21,16.371000000000002,12.2,69.9,0.026,23.2
2019-06-22,79.657,13.2,71.4,0.0,12.8
2019-06-23,117.469,14.0,81.4,0.0,20.4
2019-06-24,64.305,13.0,96.1,14.122,19.4
2019-06-25,69.907,14.6,86.6,7.109,18.5
2019-06-26,121.752,14.1,80.1,0.0,14.2
2019-06-27,97.888,14.9,80.5,0.0,19.8
2019-06-28,40.986000000000004,14.6,85.5,0.0,21.7
2019-06-29,51.251000000000005,16.5,89.9,4.867,12.3
2019-06-30,29.439,15.5,82.0,2.215,34.7
2019-07-01,8.690999999999999,14.8,74.5,0.114,28.5
2019-07-02,66.343,14.0,68.1,0.008,22.2
2019-07-03,114.981,13.2,74.7,0.0,22.0
2019-07-04,63.805,13.2,77.9,0.218,23.8
2019-07-05,72.646,15.1,83.5,0.359,27.8
2019-07-06,75.441,13.6,69.2,0.0,16.4
2019-07-07,36.432,12.9,71.3,0.072,10.6
2019-07-08,49.89,12.1,80.3,0.0,13.6
2019-07-13,61.976,16.9,81.3,1.76,19.5
2019-07-14,119.718,16.3,77.0,0.179,12.6
2019-07-15,52.796,16.1,80.6,0.0,12.8
2019-07-16,65.051,16.7,81.0,0.039,17.6
2019-07-17,103.604,15.8,87.4,0.616,20.2
2019-07-18,107.48599999999999,14.9,82.6,2.743,29.8
2019-07-19,90.65299999999999,15.3,84.2,3.428,16.2
2019-07-20,37.5,16.6,83.4,12.175,22.0
2019-07-21,61.263,15.8,81.3,1.185,22.9
2019-07-22,95.759,19.5,84.6,2.351,37.1
2019-07-23,18.457,20.3,78.2,0.0,20.8
2019-07-24,48.043,19.7,81.3,1.883,22.8
2019-07-25,35.385999999999996,19.5,82.7,0.101,19.5
2019-07-26,43.27,19.0,81.7,0.616,18.1
2019-07-27,50.726,16.2,95.1,14.615,11.0
2019-07-28,157.228,17.5,93.6,1.46,18.4
2019-07-29,98.82900000000001,17.1,93.3,0.117,10.4
2019-07-30,48.632000000000005,16.7,86.8,0.215,14.6
2019-07-31,83.93599999999999,16.9,89.5,3.682,16.1
2019-08-01,57.948,17.1,86.4,1.104,15.7
2019-08-02,58.837,17.2,82.1,0.16,11.2
2019-08-03,98.075,16.3,86.0,0.754,14.9
2019-08-04,46.993,16.3,94.0,2.744,15.0
2019-08-05,139.853,16.6,83.5,6.286,26.7
2019-08-06,150.413,15.4,85.8,0.92,11.1
2019-08-07,88.739,15.0,89.3,23.697,20.3
2019-08-08,52.967,15.8,81.5,0.728,18.1
2019-08-13,91.951,12.1,78.6,1.03,24.5
2019-08-14,70.36,12.6,86.7,0.338,10.8
2019-08-15,39.205,15.3,76.0,3.767,28.6
2019-08-16,50.955999999999996,16.2,84.9,4.62,25.9
2019-08-17,92.237,14.6,78.1,3.891,35.7
2019-08-18,44.33,14.0,81.2,8.65,32.3
2019-08-19,40.822,14.2,80.1,0.557,29.0
2019-08-20,48.818,13.6,80.9,2.978,20.5
2019-08-21,62.669,13.5,86.0,3.133,26.0
2019-08-22,110.108,14.4,86.8,2.278,30.4
2019-08-23,82.707,17.7,78.5,0.453,28.0
2019-08-24,23.156999999999996,17.5,80.1,0.0,14.5
2019-08-25,84.667,17.2,84.5,0.036,13.5
2019-08-26,13.187999999999999,17.1,80.0,0.0,20.6
2019-08-27,48.635,14.5,87.9,0.156,10.2
2019-08-28,87.82,15.3,78.8,1.709,27.7
2019-08-29,126.52,13.6,83.1,0.615,32.9
2019-08-30,82.719,15.8,87.0,4.673,36.1
2019-08-31,128.53,14.7,80.5,17.328,39.5
